"p_rgh","p","T","p_rghGrad:0","p_rghGrad:1","p_rghGrad:2","U:0","U:1","U:2","TGrad:0","TGrad:1","TGrad:2","pGrad:0","pGrad:1","pGrad:2","Points:0","Points:1","Points:2"
0.01591299287974834,0.1059390306472778,275.5100708007812,0.0008065723814070225,-0.0001562228135298938,4.45867555522823e-18,-0.0003112102276645601,-0.0004945604014210403,3.801335812985395e-27,-401.2922973632812,234.12841796875,7.568583617906938e-14,-0.00980096124112606,-9.813491821289062,-1.481538313550902e-16,0.01196475978940725,-0.009180882945656776,0
0.015913350507617,0.09807313233613968,275.4520568847656,0.0007848250097595155,-7.70460392232053e-05,-3.259224756450326e-16,-0.0002860291278921068,-0.0005196503479965031,3.136410810801635e-27,-424.2244262695312,212.1759185791016,-5.629512481175603e-12,-0.009375098161399364,-9.814731597900391,-2.137433855804076e-15,0.01253960095345974,-0.008378693833947182,0
0.01591371186077595,0.08985543996095657,275.3936462402344,0.0007503023953177035,-3.225441389531625e-07,-1.985209779674523e-16,-0.0002594429533928633,-0.0005407350254245102,7.519778541902893e-28,-446.3416748046875,189.1849822998047,-3.443361481364482e-12,-0.008788934908807278,-9.815902709960938,-1.146786366463691e-15,0.0130607457831502,-0.007540625054389238,0
0.0159140732139349,0.08132114261388779,275.3356323242188,0.0007028104737401009,7.238122634589672e-05,-2.482115073823582e-17,-0.0002322564978385344,-0.0005567630287259817,-8.979385476268078e-28,-467.4680786132812,165.4480438232422,-4.309760285193392e-13,-0.008052214980125427,-9.816984176635742,8.936503319487268e-17,0.01352596189826727,-0.006670266389846802,0
0.0159144327044487,0.07250678539276123,275.2792358398438,0.0006429665954783559,0.0001388868695357814,-1.685624847229742e-17,-0.0002048559836111963,-0.0005662734038196504,-9.463440041805616e-28,-487.6674499511719,140.9234313964844,-2.930705266142308e-13,-0.007177015300840139,-9.817959785461426,-7.986522781917068e-17,0.01393325813114643,-0.005771344527602196,0
0.0159147884696722,0.06345012784004211,275.22509765625,0.0005708851385861635,0.0001968464930541813,3.357679366376633e-16,-0.0001767235225997865,-0.0005683470517396927,7.410523906535208e-28,-507.222412109375,115.0597610473633,5.803470985027426e-12,-0.006178532261401415,-9.818814277648926,1.364384366052992e-15,0.01428089011460543,-0.004847709089517593,0
0.01591513864696026,0.05418993532657623,275.1731567382812,0.0004839953035116196,0.0002445635909680277,6.111611382702734e-17,-0.0001470925490139052,-0.0005636700661852956,2.714897546127167e-27,-525.7947387695312,87.14821624755859,1.054149931407899e-12,-0.005075172986835241,-9.819533348083496,1.570620239218045e-16,0.01456736866384745,-0.003903314704075456,0
0.01591547764837742,0.04476586729288101,275.1230773925781,0.0003796704404521734,0.0002818043867591769,-1.785374193338042e-16,-0.000116331983008422,-0.0005541375139728189,1.711555837835459e-27,-542.4775390625,56.76381683349609,-3.08744826579832e-12,-0.003887067316100001,-9.820104598999023,-6.071953035414492e-16,0.0147914681583643,-0.002942205872386694,0
0.01591580361127853,0.03521827235817909,275.0742797851562,0.0002601227024570107,0.0003075326385442168,-5.268584636591151e-17,-8.645174239063635e-05,-0.0005408707656897604,2.859460447758298e-28,-556.8710327148438,24.34660911560059,-9.078302345977285e-13,-0.002633286407217383,-9.820513725280762,-1.907527991035137e-16,0.01495222747325897,-0.001968498108908534,0
0.0159161165356636,0.02558804675936699,275.0270385742188,0.0001298633578699082,0.0003185824607498944,8.751632919356974e-18,-5.936107845627703e-05,-0.0005232024122960865,1.145081750329226e-28,-569.5983276367188,-9.031161308288574,1.519445512335529e-13,-0.001333190593868494,-9.820755004882812,1.440709240998101e-17,0.01504896022379398,-0.0009863609448075294,0
